Freq.	V(n003)
2.06062991326942e+05	(-3.24942160561645e+01dB,7.28659914317347e+01°)
2.06538015580994e+05	(-3.24866760262745e+01dB,7.28589455279403e+01°)
2.07014134879046e+05	(-3.24790977430717e+01dB,7.28518987923391e+01°)
2.07491351745432e+05	(-3.24714812691938e+01dB,7.28448509341568e+01°)
2.07969668710311e+05	(-3.24638266675315e+01dB,7.28378016614776e+01°)
2.08449088309670e+05	(-3.24561340011539e+01dB,7.28307506820986e+01°)
2.08929613085345e+05	(-3.24484033334543e+01dB,7.28236977026068e+01°)
2.09411245585030e+05	(-3.24406347279342e+01dB,7.28166424291612e+01°)
2.09893988362293e+05	(-3.24328282483329e+01dB,7.28095845683286e+01°)
2.10377843976588e+05	(-3.24249839587598e+01dB,7.28025238235432e+01°)
2.10862814993269e+05	(-3.24171019232614e+01dB,7.27954599008016e+01°)
2.11348903983605e+05	(-3.24091822063334e+01dB,7.27883925023951e+01°)
2.11836113524790e+05	(-3.24012248726450e+01dB,7.27813213316924e+01°)
2.12324446199962e+05	(-3.23932299869936e+01dB,7.27742460912437e+01°)
2.12813904598211e+05	(-3.23851976143875e+01dB,7.27671664832457e+01°)
2.13304491314597e+05	(-3.23771278201200e+01dB,7.27600822081598e+01°)
2.13796208950162e+05	(-3.23690206696804e+01dB,7.27529929671214e+01°)
2.14289060111945e+05	(-3.23608762287279e+01dB,7.27458984592801e+01°)
2.14783047412992e+05	(-3.23526945631305e+01dB,7.27387983847806e+01°)
2.15278173472376e+05	(-3.23444757389781e+01dB,7.27316924419215e+01°)
2.15774440915205e+05	(-3.23362198224564e+01dB,7.27245803295028e+01°)
2.16271852372640e+05	(-3.23279268801717e+01dB,7.27174617446894e+01°)
2.16770410481908e+05	(-3.23195969786646e+01dB,7.27103363848004e+01°)
2.17270117886313e+05	(-3.23112301848921e+01dB,7.27032039457892e+01°)
2.17770977235254e+05	(-3.23028265658208e+01dB,7.26960641242314e+01°)
2.18272991184238e+05	(-3.22943861887455e+01dB,7.26889166156862e+01°)
2.18776162394893e+05	(-3.22859091211135e+01dB,7.26817611140249e+01°)
2.19280493534982e+05	(-3.22773954304580e+01dB,7.26745973147637e+01°)
2.19785987278420e+05	(-3.22688451846238e+01dB,7.26674249115895e+01°)
2.20292646305283e+05	(-3.22602584516012e+01dB,7.26602435975865e+01°)
2.20800473301827e+05	(-3.22516352995698e+01dB,7.26530530653490e+01°)
2.21309470960501e+05	(-3.22429757968902e+01dB,7.26458530069710e+01°)
2.21819641979959e+05	(-3.22342800119985e+01dB,7.26386431154432e+01°)
2.22330989065077e+05	(-3.22255480136582e+01dB,7.26314230814560e+01°)
2.22843514926967e+05	(-3.22167798707537e+01dB,7.26241925953626e+01°)
2.23357222282989e+05	(-3.22079756523024e+01dB,7.26169513483120e+01°)
2.23872113856770e+05	(-3.21991354275236e+01dB,7.26096990299717e+01°)
2.24388192378213e+05	(-3.21902592658426e+01dB,7.26024353296322e+01°)
2.24905460583514e+05	(-3.21813472367371e+01dB,7.25951599369625e+01°)
2.25423921215179e+05	(-3.21723994099947e+01dB,7.25878725398734e+01°)
2.25943577022033e+05	(-3.21634158554638e+01dB,7.25805728266948e+01°)
2.26464430759241e+05	(-3.21543966432291e+01dB,7.25732604852191e+01°)
2.26986485188317e+05	(-3.21453418434491e+01dB,7.25659352026138e+01°)
2.27509743077142e+05	(-3.21362515265014e+01dB,7.25585966660420e+01°)
2.28034207199977e+05	(-3.21271257629450e+01dB,7.25512445611980e+01°)
2.28559880337478e+05	(-3.21179646234140e+01dB,7.25438785751293e+01°)
2.29086765276712e+05	(-3.21087681787978e+01dB,7.25364983922103e+01°)
2.29614864811171e+05	(-3.20995364999888e+01dB,7.25291036991476e+01°)
2.30144181740785e+05	(-3.20902696581814e+01dB,7.25216941800957e+01°)
2.30674718871941e+05	(-3.20809677246754e+01dB,7.25142695190018e+01°)
2.31206479017493e+05	(-3.20716307708697e+01dB,7.25068294007325e+01°)
2.31739464996781e+05	(-3.20622588683238e+01dB,7.24993735086965e+01°)
2.32273679635644e+05	(-3.20528520887673e+01dB,7.24919015262815e+01°)
2.32809125766434e+05	(-3.20434105040817e+01dB,7.24844131368225e+01°)
2.33345806228033e+05	(-3.20339341862507e+01dB,7.24769080220828e+01°)
2.33883723865868e+05	(-3.20244232074229e+01dB,7.24693858649570e+01°)
2.34422881531925e+05	(-3.20148776398148e+01dB,7.24618463478480e+01°)
2.34963282084763e+05	(-3.20052975558831e+01dB,7.24542891516381e+01°)
2.35504928389533e+05	(-3.19956830281852e+01dB,7.24467139579471e+01°)
2.36047823317990e+05	(-3.19860341293688e+01dB,7.24391204476927e+01°)
2.36591969748508e+05	(-3.19763509322254e+01dB,7.24315083015079e+01°)
2.37137370566098e+05	(-3.19666335097200e+01dB,7.24238771998168e+01°)
2.37684028662419e+05	(-3.19568819348640e+01dB,7.24162268225561e+01°)
2.38231946935801e+05	(-3.19470962809243e+01dB,7.24085568493688e+01°)
2.38781128291249e+05	(-3.19372766210811e+01dB,7.24008669602863e+01°)
2.39331575640470e+05	(-3.19274230288573e+01dB,7.23931568338137e+01°)
2.39883291901880e+05	(-3.19175355777572e+01dB,7.23854261490178e+01°)
2.40436280000624e+05	(-3.19076143414388e+01dB,7.23776745847698e+01°)
2.40990542868590e+05	(-3.18976593937522e+01dB,7.23699018183763e+01°)
2.41546083444425e+05	(-3.18876708084918e+01dB,7.23621075297106e+01°)
2.42102904673548e+05	(-3.18776486597607e+01dB,7.23542913944283e+01°)
2.42661009508172e+05	(-3.18675930215472e+01dB,7.23464530921147e+01°)
2.43220400907312e+05	(-3.18575039682389e+01dB,7.23385922983437e+01°)
2.43781081836805e+05	(-3.18473815740869e+01dB,7.23307086911286e+01°)
2.44343055269327e+05	(-3.18372259135582e+01dB,7.23228019467172e+01°)
2.44906324184404e+05	(-3.18270370611754e+01dB,7.23148717424901e+01°)
2.45470891568432e+05	(-3.18168150916552e+01dB,7.23069177534233e+01°)
2.46036760414692e+05	(-3.18065600796121e+01dB,7.22989396573771e+01°)
2.46603933723363e+05	(-3.17962721000558e+01dB,7.22909371287808e+01°)
2.47172414501542e+05	(-3.17859512278782e+01dB,7.22829098437424e+01°)
2.47742205763257e+05	(-3.17755975381477e+01dB,7.22748574774388e+01°)
2.48313310529486e+05	(-3.17652111059810e+01dB,7.22667797059364e+01°)
2.48885731828167e+05	(-3.17547920066362e+01dB,7.22586762030967e+01°)
2.49459472694224e+05	(-3.17443403154494e+01dB,7.22505466446604e+01°)
2.50034536169571e+05	(-3.17338561077873e+01dB,7.22423907054384e+01°)
2.50610925303139e+05	(-3.17233394592779e+01dB,7.22342080586168e+01°)
2.51188643150886e+05	(-3.17127904453902e+01dB,7.22259983796759e+01°)
2.51767692775813e+05	(-3.17022091419389e+01dB,7.22177613417636e+01°)
2.52348077247985e+05	(-3.16915956245803e+01dB,7.22094966194358e+01°)
2.52929799644542e+05	(-3.16809499692223e+01dB,7.22012038865439e+01°)
2.53512863049718e+05	(-3.16702722517976e+01dB,7.21928828157193e+01°)
2.54097270554857e+05	(-3.16595625482935e+01dB,7.21845330818314e+01°)
2.54683025258431e+05	(-3.16488209349104e+01dB,7.21761543555802e+01°)
2.55270130266051e+05	(-3.16380474876346e+01dB,7.21677463133330e+01°)
2.55858588690491e+05	(-3.16272422828460e+01dB,7.21593086258473e+01°)
2.56448403651698e+05	(-3.16164053968195e+01dB,7.21508409661074e+01°)
2.57039578276812e+05	(-3.16055369059411e+01dB,7.21423430076666e+01°)
2.57632115700183e+05	(-3.15946368866970e+01dB,7.21338144221375e+01°)
2.58226019063385e+05	(-3.15837054155888e+01dB,7.21252548824325e+01°)
2.58821291515234e+05	(-3.15727425692580e+01dB,7.21166640599290e+01°)
2.59417936211806e+05	(-3.15617484243370e+01dB,7.21080416275845e+01°)
2.60015956316452e+05	(-3.15507230575815e+01dB,7.20993872564788e+01°)
2.60615354999814e+05	(-3.15396665457161e+01dB,7.20907006201923e+01°)
2.61216135439845e+05	(-3.15285789656303e+01dB,7.20819813889522e+01°)
2.61818300821823e+05	(-3.15174603943136e+01dB,7.20732292348485e+01°)
2.62421854338368e+05	(-3.15063109086901e+01dB,7.20644438283114e+01°)
2.63026799189462e+05	(-3.14951305857549e+01dB,7.20556248422327e+01°)
2.63633138582462e+05	(-3.14839195026511e+01dB,7.20467719477042e+01°)
2.64240875732118e+05	(-3.14726777365402e+01dB,7.20378848146696e+01°)
2.64850013860593e+05	(-3.14614053645399e+01dB,7.20289631159534e+01°)
2.65460556197477e+05	(-3.14501024639445e+01dB,7.20200065213652e+01°)
2.66072505979804e+05	(-3.14387691120909e+01dB,7.20110147022049e+01°)
2.66685866452071e+05	(-3.14274053862622e+01dB,7.20019873291310e+01°)
2.67300640866254e+05	(-3.14160113638994e+01dB,7.19929240732859e+01°)
2.67916832481826e+05	(-3.14045871224682e+01dB,7.19838246043851e+01°)
2.68534444565773e+05	(-3.13931327394350e+01dB,7.19746885935807e+01°)
2.69153480392614e+05	(-3.13816482922718e+01dB,7.19655157121933e+01°)
2.69773943244414e+05	(-3.13701338586964e+01dB,7.19563056289929e+01°)
2.70395836410806e+05	(-3.13585895161944e+01dB,7.19470580156479e+01°)
2.71019163189006e+05	(-3.13470153425321e+01dB,7.19377725413592e+01°)
2.71643926883830e+05	(-3.13354114152934e+01dB,7.19284488770547e+01°)
2.72270130807712e+05	(-3.13237778123405e+01dB,7.19190866925001e+01°)
2.72897778280725e+05	(-3.13121146113324e+01dB,7.19096856581774e+01°)
2.73526872630592e+05	(-3.13004218900957e+01dB,7.19002454441514e+01°)
2.74157417192709e+05	(-3.12886997264988e+01dB,7.18907657201168e+01°)
2.74789415310160e+05	(-3.12769481984796e+01dB,7.18812461551291e+01°)
2.75422870333737e+05	(-3.12651673838206e+01dB,7.18716864207643e+01°)
2.76057785621954e+05	(-3.12533573604823e+01dB,7.18620861858925e+01°)
2.76694164541071e+05	(-3.12415182065119e+01dB,7.18524451194573e+01°)
2.77332010465104e+05	(-3.12296499997686e+01dB,7.18427628928845e+01°)
2.77971326775848e+05	(-3.12177528183273e+01dB,7.18330391749733e+01°)
2.78612116862896e+05	(-3.12058267402262e+01dB,7.18232736353449e+01°)
2.79254384123653e+05	(-3.11938718436064e+01dB,7.18134659427456e+01°)
2.79898131963355e+05	(-3.11818882064425e+01dB,7.18036157678206e+01°)
2.80543363795090e+05	(-3.11698759068636e+01dB,7.17937227801328e+01°)
2.81190083039812e+05	(-3.11578350230047e+01dB,7.17837866488393e+01°)
2.81838293126363e+05	(-3.11457656329993e+01dB,7.17738070433564e+01°)
2.82487997491489e+05	(-3.11336678150032e+01dB,7.17637836334218e+01°)
2.83139199579856e+05	(-3.11215416472517e+01dB,7.17537160875181e+01°)
2.83791902844073e+05	(-3.11093872078517e+01dB,7.17436040761709e+01°)
2.84446110744709e+05	(-3.10972045750972e+01dB,7.17334472678721e+01°)
2.85101826750308e+05	(-3.10849938271642e+01dB,7.17232453325087e+01°)
2.85759054337411e+05	(-3.10727550423330e+01dB,7.17129979380847e+01°)
2.86417796990575e+05	(-3.10604882987297e+01dB,7.17027047560079e+01°)
2.87078058202385e+05	(-3.10481936747739e+01dB,7.16923654534654e+01°)
2.87739841473483e+05	(-3.10358712485762e+01dB,7.16819797010635e+01°)
2.88403150312577e+05	(-3.10235210985108e+01dB,7.16715471668427e+01°)
2.89067988236463e+05	(-3.10111433028024e+01dB,7.16610675212591e+01°)
2.89734358770048e+05	(-3.09987379397734e+01dB,7.16505404321701e+01°)
2.90402265446360e+05	(-3.09863050876577e+01dB,7.16399655700046e+01°)
2.91071711806576e+05	(-3.09738448248415e+01dB,7.16293426023584e+01°)
2.91742701400032e+05	(-3.09613572294567e+01dB,7.16186712000997e+01°)
2.92415237784248e+05	(-3.09488423799667e+01dB,7.16079510309582e+01°)
2.93089324524947e+05	(-3.09363003544904e+01dB,7.15971817654028e+01°)
2.93764965196067e+05	(-3.09237312315189e+01dB,7.15863630708406e+01°)
2.94442163379790e+05	(-3.09111350892123e+01dB,7.15754946174669e+01°)
2.95120922666552e+05	(-3.08985120059161e+01dB,7.15645760737632e+01°)
2.95801246655068e+05	(-3.08858620598125e+01dB,7.15536071096239e+01°)
2.96483138952348e+05	(-3.08731853293792e+01dB,7.15425873927537e+01°)
2.97166603173716e+05	(-3.08604818926716e+01dB,7.15315165942038e+01°)
2.97851642942832e+05	(-3.08477518281192e+01dB,7.15203943808593e+01°)
2.98538261891709e+05	(-3.08349952139016e+01dB,7.15092204233571e+01°)
2.99226463660731e+05	(-3.08222121283230e+01dB,7.14979943893900e+01°)
2.99916251898677e+05	(-3.08094026495960e+01dB,7.14867159489820e+01°)
3.00607630262735e+05	(-3.07965668559245e+01dB,7.14753847710739e+01°)
3.01300602418524e+05	(-3.07837048255654e+01dB,7.14640005247452e+01°)
3.01995172040113e+05	(-3.07708166368341e+01dB,7.14525628770383e+01°)
3.02691342810042e+05	(-3.07579023676788e+01dB,7.14410715003883e+01°)
3.03389118419338e+05	(-3.07449620965906e+01dB,7.14295260604516e+01°)
3.04088502567539e+05	(-3.07319959015055e+01dB,7.14179262282362e+01°)
3.04789498962709e+05	(-3.07190038606738e+01dB,7.14062716721964e+01°)
3.05492111321462e+05	(-3.07059860522018e+01dB,7.13945620612236e+01°)
3.06196343368978e+05	(-3.06929425542241e+01dB,7.13827970643050e+01°)
3.06902198839026e+05	(-3.06798734448512e+01dB,7.13709763507781e+01°)
3.07609681473981e+05	(-3.06667788021772e+01dB,7.13590995888668e+01°)
3.08318795024845e+05	(-3.06536587042662e+01dB,7.13471664478746e+01°)
3.09029543251269e+05	(-3.06405132292201e+01dB,7.13351765961122e+01°)
3.09741929921567e+05	(-3.06273424548932e+01dB,7.13231297039815e+01°)
3.10455958812745e+05	(-3.06141464594800e+01dB,7.13110254389618e+01°)
3.11171633710511e+05	(-3.06009253208630e+01dB,7.12988634708581e+01°)
3.11888958409302e+05	(-3.05876791169951e+01dB,7.12866434685575e+01°)
3.12607936712304e+05	(-3.05744079258822e+01dB,7.12743650996014e+01°)
3.13328572431467e+05	(-3.05611118253090e+01dB,7.12620280352233e+01°)
3.14050869387530e+05	(-3.05477908932526e+01dB,7.12496319429909e+01°)
3.14774831410039e+05	(-3.05344452076364e+01dB,7.12371764907628e+01°)
3.15500462337370e+05	(-3.05210748462040e+01dB,7.12246613483136e+01°)
3.16227766016745e+05	(-3.05076798867785e+01dB,7.12120861848923e+01°)
3.16956746304256e+05	(-3.04942604071490e+01dB,7.11994506689579e+01°)
3.17687407064884e+05	(-3.04808164850268e+01dB,7.11867544696058e+01°)
3.18419752172519e+05	(-3.04673481982386e+01dB,7.11739972543233e+01°)
3.19153785509982e+05	(-3.04538556243288e+01dB,7.11611786938479e+01°)
3.19889510969046e+05	(-3.04403388410511e+01dB,7.11482984556002e+01°)
3.20626932450452e+05	(-3.04267979260414e+01dB,7.11353562083186e+01°)
3.21366053863937e+05	(-3.04132329568239e+01dB,7.11223516217035e+01°)
3.22106879128249e+05	(-3.03996440110503e+01dB,7.11092843638609e+01°)
3.22849412171169e+05	(-3.03860311661963e+01dB,7.10961541029311e+01°)
3.23593656929533e+05	(-3.03723944998801e+01dB,7.10829605078165e+01°)
3.24339617349254e+05	(-3.03587340893973e+01dB,7.10697032475198e+01°)
3.25087297385339e+05	(-3.03450500123085e+01dB,7.10563819901349e+01°)
3.25836701001913e+05	(-3.03313423459469e+01dB,7.10429964052482e+01°)
3.26587832172240e+05	(-3.03176111677278e+01dB,7.10295461603282e+01°)
3.27340694878742e+05	(-3.03038565549274e+01dB,7.10160309241466e+01°)
3.28095293113022e+05	(-3.02900785848574e+01dB,7.10024503652133e+01°)
3.28851630875886e+05	(-3.02762773348091e+01dB,7.09888041520406e+01°)
3.29609712177361e+05	(-3.02624528819301e+01dB,7.09750919532591e+01°)
3.30369541036718e+05	(-3.02486053035264e+01dB,7.09613134359185e+01°)
3.31131121482494e+05	(-3.02347346766154e+01dB,7.09474682700405e+01°)
3.31894457552513e+05	(-3.02208410783110e+01dB,7.09335561239281e+01°)
3.32659553293907e+05	(-3.02069245858056e+01dB,7.09195766636992e+01°)
3.33426412763137e+05	(-3.01929852759418e+01dB,7.09055295603315e+01°)
3.34195040026016e+05	(-3.01790232258648e+01dB,7.08914144799186e+01°)
3.34965439157729e+05	(-3.01650385124935e+01dB,7.08772310908877e+01°)
3.35737614242856e+05	(-3.01510312126295e+01dB,7.08629790622545e+01°)
3.36511569375391e+05	(-3.01370014032961e+01dB,7.08486580607495e+01°)
3.37287308658769e+05	(-3.01229491612007e+01dB,7.08342677552545e+01°)
3.38064836205882e+05	(-3.01088745631743e+01dB,7.08198078137604e+01°)
3.38844156139103e+05	(-3.00947776859585e+01dB,7.08052779036798e+01°)
3.39625272590308e+05	(-3.00806586063432e+01dB,7.07906776913375e+01°)
3.40408189700900e+05	(-3.00665174008243e+01dB,7.07760068473359e+01°)
3.41192911621828e+05	(-3.00523541461034e+01dB,7.07612650374550e+01°)
3.41979442513608e+05	(-3.00381689187455e+01dB,7.07464519300652e+01°)
3.42767786546349e+05	(-3.00239617953125e+01dB,7.07315671919094e+01°)
3.43557947899773e+05	(-3.00097328523044e+01dB,7.07166104904390e+01°)
3.44349930763237e+05	(-2.99954821660729e+01dB,7.07015814940369e+01°)
3.45143739335754e+05	(-2.99812098131602e+01dB,7.06864798686426e+01°)
3.45939377826020e+05	(-2.99669158698372e+01dB,7.06713052820838e+01°)
3.46736850452429e+05	(-2.99526004123918e+01dB,7.06560574022552e+01°)
3.47536161443103e+05	(-2.99382635171272e+01dB,7.06407358954337e+01°)
3.48337315035909e+05	(-2.99239052603094e+01dB,7.06253404282394e+01°)
3.49140315478483e+05	(-2.99095257181352e+01dB,7.06098706679867e+01°)
3.49945167028254e+05	(-2.98951249667022e+01dB,7.05943262809298e+01°)
3.50751873952464e+05	(-2.98807030820328e+01dB,7.05787069348501e+01°)
3.51560440528194e+05	(-2.98662601403281e+01dB,7.05630122949886e+01°)
3.52370871042383e+05	(-2.98517962174749e+01dB,7.05472420288277e+01°)
3.53183169791852e+05	(-2.98373113894998e+01dB,7.05313958024808e+01°)
3.53997341083330e+05	(-2.98228057322211e+01dB,7.05154732824295e+01°)
3.54813389233470e+05	(-2.98082793216913e+01dB,7.04994741339863e+01°)
3.55631318568880e+05	(-2.97937322335495e+01dB,7.04833980240646e+01°)
3.56451133426139e+05	(-2.97791645436765e+01dB,7.04672446184202e+01°)
3.57272838151823e+05	(-2.97645763277426e+01dB,7.04510135831689e+01°)
3.58096437102530e+05	(-2.97499676615378e+01dB,7.04347045829647e+01°)
3.58921934644899e+05	(-2.97353386205946e+01dB,7.04183172844362e+01°)
3.59749335155636e+05	(-2.97206892805223e+01dB,7.04018513530796e+01°)
3.60578643021536e+05	(-2.97060197169763e+01dB,7.03853064536060e+01°)
3.61409862639506e+05	(-2.96913300054032e+01dB,7.03686822510791e+01°)
3.62242998416591e+05	(-2.96766202212131e+01dB,7.03519784117629e+01°)
3.63078054769994e+05	(-2.96618904399484e+01dB,7.03351945991398e+01°)
3.63915036127099e+05	(-2.96471407368411e+01dB,7.03183304794353e+01°)
3.64753946925500e+05	(-2.96323711873882e+01dB,7.03013857159464e+01°)
3.65594791613016e+05	(-2.96175818667360e+01dB,7.02843599737433e+01°)
3.66437574647725e+05	(-2.96027728501202e+01dB,7.02672529180693e+01°)
3.67282300497976e+05	(-2.95879442128280e+01dB,7.02500642120307e+01°)
3.68128973642422e+05	(-2.95730960299521e+01dB,7.02327935199928e+01°)
3.68977598570041e+05	(-2.95582283765888e+01dB,7.02154405058339e+01°)
3.69828179780156e+05	(-2.95433413278300e+01dB,7.01980048338110e+01°)
3.70680721782466e+05	(-2.95284349587762e+01dB,7.01804861659035e+01°)
3.71535229097062e+05	(-2.95135093442390e+01dB,7.01628841673714e+01°)
3.72391706254458e+05	(-2.94985645591805e+01dB,7.01451985015306e+01°)
3.73250157795610e+05	(-2.94836006786605e+01dB,7.01274288295972e+01°)
3.74110588271942e+05	(-2.94686177773315e+01dB,7.01095748162543e+01°)
3.74973002245372e+05	(-2.94536159301138e+01dB,7.00916361226757e+01°)
3.75837404288332e+05	(-2.94385952117514e+01dB,7.00736124122457e+01°)
3.76703798983797e+05	(-2.94235556968181e+01dB,7.00555033483217e+01°)
3.77572190925304e+05	(-2.94084974602092e+01dB,7.00373085912891e+01°)
3.78442584716981e+05	(-2.93934205764347e+01dB,7.00190278037079e+01°)
3.79314984973569e+05	(-2.93783251202018e+01dB,7.00006606466789e+01°)
3.80189396320448e+05	(-2.93632111658910e+01dB,6.99822067831741e+01°)
3.81065823393660e+05	(-2.93480787880741e+01dB,6.99636658746840e+01°)
3.81944270839933e+05	(-2.93329280613038e+01dB,6.99450375806920e+01°)
3.82824743316709e+05	(-2.93177590599563e+01dB,6.99263215629081e+01°)
3.83707245492164e+05	(-2.93025718585216e+01dB,6.99075174813425e+01°)
3.84591782045239e+05	(-2.92873665311271e+01dB,6.98886249982643e+01°)
3.85478357665657e+05	(-2.92721431522908e+01dB,6.98696437725676e+01°)
3.86366977053954e+05	(-2.92569017962607e+01dB,6.98505734642199e+01°)
3.87257644921502e+05	(-2.92416425371255e+01dB,6.98314137345440e+01°)
3.88150365990533e+05	(-2.92263654493426e+01dB,6.98121642409196e+01°)
3.89045144994165e+05	(-2.92110706068790e+01dB,6.97928246440873e+01°)
3.89941986676427e+05	(-2.91957580839415e+01dB,6.97733946023945e+01°)
3.90840895792285e+05	(-2.91804279545644e+01dB,6.97538737755005e+01°)
3.91741877107666e+05	(-2.91650802929010e+01dB,6.97342618217741e+01°)
3.92644935399483e+05	(-2.91497151728121e+01dB,6.97145583996599e+01°)
3.93550075455660e+05	(-2.91343326684781e+01dB,6.96947631667736e+01°)
3.94457302075161e+05	(-2.91189328537961e+01dB,6.96748757808189e+01°)
3.95366620068010e+05	(-2.91035158025429e+01dB,6.96548959009423e+01°)
3.96278034255321e+05	(-2.90880815888036e+01dB,6.96348231820650e+01°)
3.97191549469322e+05	(-2.90726302862773e+01dB,6.96146572832495e+01°)
3.98107170553378e+05	(-2.90571619689832e+01dB,6.95943978593349e+01°)
3.99024902362023e+05	(-2.90416767104807e+01dB,6.95740445691415e+01°)
3.99944749760978e+05	(-2.90261745846933e+01dB,6.95535970673432e+01°)
4.00866717627183e+05	(-2.90106556652512e+01dB,6.95330550101025e+01°)
4.01790810848820e+05	(-2.89951200259705e+01dB,6.95124180528452e+01°)
4.02717034325339e+05	(-2.89795677403739e+01dB,6.94916858520097e+01°)
4.03645392967484e+05	(-2.89639988822117e+01dB,6.94708580624154e+01°)
4.04575891697322e+05	(-2.89484135251930e+01dB,6.94499343365813e+01°)
4.05508535448262e+05	(-2.89328117427649e+01dB,6.94289143310431e+01°)
4.06443329165091e+05	(-2.89171936085374e+01dB,6.94077977005402e+01°)
4.07380277803991e+05	(-2.89015591960854e+01dB,6.93865840970111e+01°)
4.08319386332570e+05	(-2.88859085787677e+01dB,6.93652731755523e+01°)
4.09260659729888e+05	(-2.88702418303369e+01dB,6.93438645880118e+01°)
4.10204102986484e+05	(-2.88545590240096e+01dB,6.93223579886189e+01°)
4.11149721104399e+05	(-2.88388602334417e+01dB,6.93007530284362e+01°)
4.12097519097207e+05	(-2.88231455320350e+01dB,6.92790493611070e+01°)
4.13047501990038e+05	(-2.88074149930377e+01dB,6.92572466381228e+01°)
4.13999674819606e+05	(-2.87916686900170e+01dB,6.92353445099628e+01°)
4.14954042634239e+05	(-2.87759066961577e+01dB,6.92133426298841e+01°)
4.15910610493897e+05	(-2.87601290849916e+01dB,6.91912406471787e+01°)
4.16869383470210e+05	(-2.87443359299210e+01dB,6.91690382109995e+01°)
4.17830366646496e+05	(-2.87285273039781e+01dB,6.91467349753451e+01°)
4.18793565117793e+05	(-2.87127032807389e+01dB,6.91243305861292e+01°)
4.19758983990882e+05	(-2.86968639332681e+01dB,6.91018246957882e+01°)
4.20726628384318e+05	(-2.86810093350104e+01dB,6.90792169517825e+01°)
4.21696503428456e+05	(-2.86651395592143e+01dB,6.90565070027789e+01°)
4.22668614265476e+05	(-2.86492546789774e+01dB,6.90336944982658e+01°)
4.23642966049414e+05	(-2.86333547677213e+01dB,6.90107790851159e+01°)
4.24619563946185e+05	(-2.86174398986275e+01dB,6.89877604107819e+01°)
4.25598413133615e+05	(-2.86015101448366e+01dB,6.89646381243219e+01°)
4.26579518801465e+05	(-2.85855655797239e+01dB,6.89414118693298e+01°)
4.27562886151458e+05	(-2.85696062763769e+01dB,6.89180812955477e+01°)
4.28548520397311e+05	(-2.85536323080010e+01dB,6.88946460474578e+01°)
4.29536426764758e+05	(-2.85376437479674e+01dB,6.88711057700790e+01°)
4.30526610491581e+05	(-2.85216406691957e+01dB,6.88474601095133e+01°)
4.31519076827636e+05	(-2.85056231450949e+01dB,6.88237087111314e+01°)
4.32513831034879e+05	(-2.84895912487399e+01dB,6.87998512185356e+01°)
4.33510878387398e+05	(-2.84735450534409e+01dB,6.87758872744475e+01°)
4.34510224171441e+05	(-2.84574846323720e+01dB,6.87518165245137e+01°)
4.35511873685438e+05	(-2.84414100585189e+01dB,6.87276386124409e+01°)
4.36515832240035e+05	(-2.84253214054155e+01dB,6.87033531781192e+01°)
4.37522105158120e+05	(-2.84092187459911e+01dB,6.86789598668919e+01°)
4.38530697774854e+05	(-2.83931021536432e+01dB,6.86544583184737e+01°)
4.39541615437692e+05	(-2.83769717014237e+01dB,6.86298481755078e+01°)
4.40554863506421e+05	(-2.83608274626945e+01dB,6.86051290793729e+01°)
4.41570447353180e+05	(-2.83446695106592e+01dB,6.85803006689704e+01°)
4.42588372362493e+05	(-2.83284979184660e+01dB,6.85553625863454e+01°)
4.43608643931299e+05	(-2.83123127595181e+01dB,6.85303144704959e+01°)
4.44631267468975e+05	(-2.82961141070951e+01dB,6.85051559590697e+01°)
4.45656248397369e+05	(-2.82799020343234e+01dB,6.84798866931597e+01°)
4.46683592150828e+05	(-2.82636766146137e+01dB,6.84545063113923e+01°)
4.47713304176228e+05	(-2.82474379212114e+01dB,6.84290144492868e+01°)
4.48745389932997e+05	(-2.82311860276268e+01dB,6.84034107446963e+01°)
4.49779854893152e+05	(-2.82149210069658e+01dB,6.83776948366595e+01°)
4.50816704541324e+05	(-2.81986429327604e+01dB,6.83518663598656e+01°)
4.51855944374786e+05	(-2.81823518783671e+01dB,6.83259249507555e+01°)
4.52897579903484e+05	(-2.81660479172874e+01dB,6.82998702450580e+01°)
4.53941616650066e+05	(-2.81497311228637e+01dB,6.82737018781010e+01°)
4.54988060149911e+05	(-2.81334015685731e+01dB,6.82474194827935e+01°)
4.56036915951158e+05	(-2.81170593280132e+01dB,6.82210226956738e+01°)
4.57088189614737e+05	(-2.81007044746525e+01dB,6.81945111485016e+01°)
4.58141886714395e+05	(-2.80843370821354e+01dB,6.81678844745789e+01°)
4.59198012836730e+05	(-2.80679572238125e+01dB,6.81411423075459e+01°)
4.60256573581217e+05	(-2.80515649736680e+01dB,6.81142842787496e+01°)
4.61317574560240e+05	(-2.80351604050172e+01dB,6.80873100200027e+01°)
4.62381021399121e+05	(-2.80187435919371e+01dB,6.80602191611247e+01°)
4.63446919736148e+05	(-2.80023146078484e+01dB,6.80330113352535e+01°)
4.64515275222609e+05	(-2.79858735266897e+01dB,6.80056861700575e+01°)
4.65586093522818e+05	(-2.79694204221845e+01dB,6.79782432965417e+01°)
4.66659380314148e+05	(-2.79529553682817e+01dB,6.79506823439799e+01°)
4.67735141287057e+05	(-2.79364784388972e+01dB,6.79230029386381e+01°)
4.68813382145123e+05	(-2.79199897079144e+01dB,6.78952047117592e+01°)
